id,Umsatz
1808011,139.57463
1808021,156.60065
1808031,149.99892
1808041,166.48132
1808051,95.8661
1808061,158.62141
1808071,137.77443
1808081,139.11299
1808091,153.56102
1808101,149.30331
1808111,159.57297
1808121,99.28893
1808131,147.51823
1808141,138.95175
1808151,135.21121
1808161,156.60065
1808171,150.8031
1808181,166.1569
1808191,82.56744
1808201,144.06796
1808211,128.94104
1808221,127.291374
1808231,140.31723
1808241,137.10513
1808251,154.1243
1808261,85.85616
1808271,143.32343
1808281,126.386246
1808291,122.1688
1808301,136.16808
1808311,137.35959
1809011,142.16719
1809021,76.32254
1809031,131.02486
1809041,112.02739
1809051,111.85205
1809061,126.41202
1809071,126.490746
1809081,142.16719
1809091,76.64917
1809101,133.94902
1809111,111.42762
1809121,113.73875
1809131,132.58696
1809141,126.619514
1809151,142.16719
1809161,76.64917
1809171,134.11789
1809181,121.82724
1809191,118.31194
1809201,129.49391
1809211,119.69555
1809221,142.16719
1809231,76.260574
1809241,133.94902
1809251,118.45545
1809261,114.11102
1809271,132.10872
1809281,126.619514
1809291,138.22697
1809301,76.64917
1810011,145.56801
1810021,161.67374
1810031,76.321686
1810041,143.5029
1810051,138.2385
1810061,154.30594
1810071,87.8231
1810081,145.73686
1810091,130.72888
1810101,126.22635
1810111,144.03708
1810121,135.31433
1810131,154.69456
1810141,85.52304
1810151,142.64384
1810161,127.51962
1810171,123.704414
1810181,144.03708
1810191,138.2385
1810201,142.26897
1810211,76.37342
1810221,134.07353
1810231,116.02513
1810241,114.90071
1810251,131.83823
1810261,119.79734
1810271,132.81586
1810281,67.64213
1810291,123.131836
1810301,116.193985
1811011,132.10687
1811021,125.86402
1811031,132.4739
1811041,67.538124
1811051,132.5867
1811061,106.67686
1811071,114.63384
1811081,133.34335
1811091,116.79747
1811101,141.89844
1811111,76.688835
1811121,132.21442
1811131,115.58941
1811141,104.045456
1811151,132.10687
1811161,117.226875
1811171,132.4739
1811181,69.02059
1811191,117.52856
1811201,106.508
1811211,104.045456
1811221,122.043144
1811231,116.42519
1811241,132.45963
1811251,62.616474
1811261,113.21174
1811271,98.14116
1811281,99.22089
1811291,112.11319
1811301,109.46347
1812011,117.092476
1812021,64.324585
1812031,117.5519
1812041,101.044
1812051,98.41278
1812061,108.72738
1812071,105.352196
1812081,113.99213
1812091,64.324585
1812101,114.80462
1812111,97.06176
1812121,93.9735
1812131,108.38771
1812141,102.60413
1812151,113.00611
1812161,61.631443
1812171,111.703384
1812181,97.06176
1812191,93.9735
1812201,108.38771
1812211,114.4448
1812221,131.22406
1812231,81.02821
1812241,124.97763
1812271,129.9466
1812281,124.39382
1812291,134.75906
1812301,84.04231
1812311,201.03271
1901021,118.305466
1901031,128.87668
1901041,123.96535
1901051,125.86072
1901061,68.0295
1901071,113.42011
1901081,100.15182
1901091,96.7982
1901101,115.38018
1901111,109.581604
1901121,125.120094
1901131,66.053955
1901141,117.69033
1901151,102.45345
1901161,98.81696
1901171,115.38018
1901181,108.30783
1901191,125.86072
1901201,66.7028
1901211,118.74813
1901221,103.514
1901231,105.34388
1901241,117.41744
1901251,110.81573
1901261,125.120094
1901271,62.454258
1901281,116.911125
1901291,99.63615
1901301,103.24766
1901311,115.38018
1902011,111.12235
1902021,125.36051
1902031,70.277115
1902041,112.81577
1902051,102.77368
1902061,97.08368
1902071,112.32312
1902081,109.99944
1902091,125.830315
1902101,62.71886
1902111,121.44654
1902121,107.270226
1902131,99.06558
1902141,119.32324
1902151,121.46679
1902161,135.19112
1902171,73.30313
1902181,124.9812
1902191,102.77368
1902201,99.06558
1902211,115.629166
1902221,112.3854
1902231,125.36051
1902241,70.277115
1902251,121.44654
1902261,114.13427
1902271,110.349556
1902281,119.32324
1903011,116.42519
1903021,128.53369
1903031,62.755505
1903041,117.52856
1903051,109.64581
1903061,104.045456
1903071,116.16649
1903081,117.56459
1903091,132.45963
1903101,69.58369
1903111,124.55639
1903121,106.508
1903131,98.24757
1903141,122.043144
1903151,116.42519
1903161,122.11075
1903171,66.746765
1903181,124.55639
1903191,109.64581
1903211,131.48198
1903221,116.42519
1903231,141.89844
1903241,70.38944
1903251,124.55639
1903261,106.508
1903271,104.045456
1903281,131.48198
1903291,126.30828
1903301,141.91272
1903311,70.38944
1904011,125.17884
1904021,118.76667
1904041,135.26526
1904051,138.59409
1904061,154.08633
1904071,86.476036
1904081,136.98203
1904091,122.7283
1904101,119.12831
1904111,134.21677
1904121,129.66864
1904131,144.63321
1904141,82.683136
1904151,136.98203
1904161,122.7283
1904171,169.47813
1904181,277.34485
1904201,288.56165
1904211,89.21659
1904221,92.73838
1904231,118.76667
1904241,115.08744
1904251,132.72932
1904261,126.37294
1904271,142.79391
1904281,70.12822
1904291,134.26027
1904301,116.21187
1905021,122.65386
1905031,117.0359
1905041,133.08461
1905051,76.92167
1905061,121.68534
1905071,110.66888
1905081,108.18412
1905091,132.46497
1905101,126.847
1905111,142.52342
1905121,76.92167
1905131,130.37639
1905141,116.67407
1905151,115.04309
1905161,132.83725
1905171,126.847
1905181,142.89569
1905191,77.2483
1905201,134.72247
1905211,111.863335
1905221,114.46726
1905231,132.85382
1905241,127.605835
1905251,142.50914
1905261,71.94423
1905271,133.19739
1905281,116.67407
1905291,158.71559
1905301,78.895905
1905311,126.847
1906011,153.61816
1906021,90.58405
1906031,140.39018
1906041,127.1332
1906051,128.56421
1906061,147.98248
1906071,138.34258
1906081,197.85217
1906091,88.21842
1906101,85.49072
1906111,122.66017
1906121,125.204
1906131,146.79156
1906141,130.45486
1906151,148.31206
1906161,83.715454
1906171,147.78514
1906181,122.134155
1906191,122.17269
1906201,143.57397
1906211,137.58374
1906221,160.87889
1906231,91.33348
1906241,150.77615
1906251,138.30869
1906261,128.91362
1906271,149.34561
1906281,140.57027
1906291,162.2957
1906301,96.890755
1907011,154.06311
1907021,140.50883
1907031,138.94864
1907041,156.89272
1907051,150.71466
1907061,166.95692
1907071,100.16682
1907081,155.85327
1907091,142.48413
1907111,156.08679
1907121,150.71466
1907131,168.56876
1907141,101.95272
1907151,156.22554
1907161,143.01247
1907171,138.94864
1907181,152.8812
1907191,151.13858
1907201,158.69667
1907211,101.05976
1907221,156.22554
1907231,144.39651
1907241,140.56235
1907251,156.62083
1907261,146.08163
1907271,164.72098
1907281,95.187065
1907291,152.63058
1907301,138.52553
