id,Umsatz
1811016,38.570724
1811026,38.11684
1811036,61.458015
1811046,49.506096
1811056,42.79981
1811066,46.449165
1811076,45.72974
1811086,37.807636
1811096,46.449165
1811106,44.885574
1811116,36.264084
1811126,38.11684
1811136,38.11684
1811146,48.817554
1811156,48.011356
1811166,53.971195
1811176,60.73547
1811186,47.212067
1811196,49.15647
1811206,48.952793
1811216,48.952793
1811226,48.952793
1811236,51.254864
1811246,58.734966
1811256,47.212067
1811266,72.23973
1811276,72.23973
1811286,74.85722
1811296,72.23973
1811306,76.28482
1812016,85.44711
1812026,79.21744
1812036,72.935
1812046,84.204834
1812056,86.54256
1812066,81.05907
1812076,73.33692
1812086,83.3631
1812096,79.21744
1812106,81.701836
1812116,81.09671
1812126,81.09671
1812136,81.09671
1812146,84.409996
1812156,85.44711
1812166,79.5758
1812176,81.09671
1812186,81.09671
1812196,81.09671
1812206,81.09671
1812216,79.45125
1812226,83.39406
1812236,80.45012
1812246,56.13845
1812276,46.796173
1812286,46.796173
