id,Umsatz
1808012,503.6217
1808022,498.96136
1808032,498.96136
1808042,605.9416
1808052,630.6915
1808062,503.6217
1808072,483.09195
1808082,498.96136
1808092,498.8011
1808102,456.48346
1808112,544.75366
1808122,601.75165
1808132,468.35547
1808142,480.39612
1808152,468.35547
1808162,498.96136
1808172,453.07788
1808182,581.1915
1808192,557.15845
1808202,374.82977
1808212,368.63577
1808222,418.88748
1808232,412.28983
1808242,368.63577
1808252,487.70105
1808262,538.6293
1808272,356.51602
1808282,356.51602
1808292,393.8818
1808302,362.54453
1808312,377.79825
1809012,387.62885
1809022,446.52103
1809032,309.5249
1809042,309.5249
1809052,318.55322
1809062,350.4186
1809072,280.96518
1809082,377.24582
1809092,445.35718
1809102,283.6078
1809112,279.5887
1809122,271.93637
1809132,292.78174
1809142,283.6078
1809152,387.62885
1809162,455.77484
1809172,292.78174
1809182,308.48364
1809192,308.48364
1809202,283.6078
1809212,279.5887
1809222,387.62885
1809232,445.35718
1809242,283.6078
1809252,283.6078
1809262,280.96518
1809272,280.96518
1809282,283.6078
1809292,377.24582
1809302,496.5009
1810012,371.2142
1810022,314.14972
1810032,523.2916
1810042,357.5936
1810052,371.2142
1810062,478.2005
1810072,526.8784
1810082,380.32578
1810092,389.7267
1810102,371.2142
1810112,371.2142
1810122,392.76248
1810132,518.0986
1810142,565.016
1810152,392.76248
1810162,357.5936
1810172,392.76248
1810182,371.2142
1810192,327.2627
1810202,385.211
1810212,453.3434
1810222,281.5378
1810232,269.78516
1810242,290.71375
1810252,269.78516
1810262,277.8103
1810272,327.09857
1810282,406.9037
1810292,224.30968
1810302,278.79315
1811012,288.81265
1811022,277.32443
1811032,346.03476
1811042,394.46536
1811052,286.31204
1811062,240.41824
1811072,307.14545
1811082,323.17554
1811092,240.41824
1811102,383.2884
1811112,442.19974
1811122,277.32443
1811132,277.32443
1811142,231.15213
1811152,288.81265
1811162,243.27185
1811172,346.03476
1811182,394.46536
1811192,237.37102
1811202,231.15213
1811212,231.15213
1811222,231.15213
1811232,231.15213
1811242,335.53662
1811252,394.46536
1811262,213.18741
1811272,213.18741
1811282,224.38191
1811292,213.18741
1811302,224.38191
1812012,310.89783
1812022,368.05237
1812032,255.4522
1812042,226.42278
1812052,245.07567
1812062,223.35898
1812072,267.362
1812082,332.66687
