id,Umsatz
1808014,78.00167
1808024,72.41909
1808034,75.84604
1808044,76.120094
1808054,107.18419
1808064,80.95214
1808074,75.97207
1808084,74.15709
1808094,77.0103
1808104,81.349266
1808114,87.536255
1808124,109.75346
1808134,91.93132
1808144,80.194115
1808154,83.79967
1808164,72.41909
1808174,83.15771
1808184,79.83361
1808194,105.338005
1808204,83.47341
1808214,80.97382
1808224,74.063446
1808234,75.26878
1808244,81.1797
1808254,86.17077
1808264,111.45487
1808274,83.47341
1808284,79.35371
1808294,78.3794
1808304,77.15636
1808314,81.1797
1809014,90.89569
1809024,114.60169
1809034,73.1817
1809044,79.67511
1809054,70.00163
1809064,69.771324
1809074,72.6321
1809084,85.00755
1809094,106.89592
1809104,76.13529
1809114,72.94311
1809124,72.310135
1809134,71.93706
1809144,74.31794
1809154,90.89569
1809164,114.60169
1809174,76.13529
1809184,73.18873
1809194,69.85698
1809204,71.93706
1809214,73.631325
1809224,90.89569
1809234,119.40669
1809244,76.13529
1809254,75.19985
1809264,72.310135
1809274,69.28641
1809284,75.20329
1809294,99.41145
1809304,113.32006
1810014,75.5228
1810024,72.58542
1810034,96.708176
1810044,72.30222
1810054,74.11038
1810064,87.057556
1810074,108.91813
1810084,74.68436
1810094,73.52932
1810104,72.6157
1810114,71.617546
1810124,72.90519
1810134,76.33551
1810144,104.289925
1810154,74.85545
1810164,73.67156
1810174,71.631516
1810184,71.617546
1810194,73.432236
1810204,90.70923
1810214,126.60933
1810224,76.06868
1810234,72.52437
1810244,72.89906
1810254,69.22979
1810264,73.565384
1810274,84.54635
1810284,117.33759
1810294,72.06011
1810304,72.52437
1811014,72.081406
1811024,72.78608
1811034,92.689064
1811044,121.73209
1811054,75.44804
1811064,70.999695
1811074,73.23546
1811084,69.42798
1811094,70.43739
1811104,85.34198
1811114,107.230804
1811124,75.44804
1811134,72.66032
1811144,70.00397
1811154,72.081406
1811164,75.53897
1811174,92.689064
1811184,108.36357
1811194,73.23756
1811204,70.999695
1811214,70.00397
1811224,68.6308
1811234,70.43739
1811244,85.02976
1811254,121.73209
1811264,68.42423
1811274,67.34063
1811284,68.5883
1811294,67.19047
1811304,71.166695
1812014,74.8114
1812024,99.19426
1812034,64.89884
1812044,69.95639
1812054,63.98649
1812064,61.69444
1812074,63.867527
1812084,75.56566
1812094,99.19426
1812104,67.96829
1812114,62.760204
1812124,60.817463
1812134,61.69444
1812144,62.440727
1812154,88.697044
1812164,100.85385
1812174,63.373833
1812184,62.760204
1812194,60.817463
1812204,61.69444
1812214,62.738277
1812224,72.66546
1812234,97.01175
1812244,74.32136
1812274,64.56882
1812284,65.04698
1812294,79.802086
1812304,108.793465
1901024,70.7127
1901034,73.907036
1901044,70.961426
1901054,97.55838
1901064,114.79457
1901074,72.32089
1901084,72.21633
1901094,70.00279
1901104,67.704155
1901114,69.76734
1901124,90.11966
1901134,114.79457
1901144,76.45775
1901154,70.58192
1901164,69.04462
1901174,67.704155
1901184,79.573326
1901194,97.55838
1901204,124.02324
1901214,74.327385
1901224,78.202896
1901234,74.522385
1901244,69.5898
1901254,72.5267
1901264,90.11966
1901274,116.253075
1901284,71.418304
1901294,72.21633
1901304,72.77756
1901314,67.704155
1902014,89.029236
1902024,113.68615
1902034,146.75659
1902044,100.221664
1902054,89.69057
1902064,87.331604
1902074,100.30343
1902084,89.70935
1902094,113.68615
1902104,139.81956
1902114,94.99435
1902124,97.24068
1902134,87.08402
1902144,96.12297
1902154,96.22113
1902164,119.154526
1902174,143.05261
1902184,105.64044
1902194,89.69057
1902204,87.08402
1902214,87.26123
1902224,98.72441
1902234,113.68615
1902244,146.75659
1902254,94.99435
1902264,96.81824
1902274,92.698364
1902284,96.12297
1903014,68.341034
1903024,93.81558
1903034,105.965355
1903044,71.391815
1903054,73.59331
1903064,67.54663
1903074,66.71959
1903084,73.13866
1903094,81.32609
1903104,104.91028
1903114,72.138504
1903124,68.69501
1903134,68.537094
1903144,66.5898
1903154,68.341034
1903164,94.80412
1903174,113.78917
1903184,72.138504
1903194,73.59331
1903214,68.54102
1903224,68.341034
1903234,81.81899
1903244,113.117744
1903254,72.138504
1903264,68.69501
1903274,67.54663
1903284,68.54102
1903294,72.351585
1903304,87.908554
1903314,113.117744
1904014,71.71412
1904024,72.90131
1904044,69.237976
1904054,70.894196
1904064,83.27228
1904074,117.947945
1904084,71.02258
1904094,71.136826
1904104,67.82793
1904114,69.237976
1904124,71.24661
1904134,80.95736
1904144,103.2739
1904154,71.02258
1904164,71.136826
1904174,70.04358
1904184,69.7067
1904204,85.28822
1904214,137.84192
1904224,99.882484
1904234,75.10004
1904244,71.169334
1904254,72.525665
1904264,71.08923
1904274,86.929955
1904284,104.557144
1904294,74.84567
1904304,70.176094
1905024,66.24338
1905034,68.10829
1905044,87.95052
1905054,110.54444
1905064,79.757904
1905074,73.022385
1905084,70.46446
1905094,68.227325
1905104,70.831215
1905114,86.78977
1905124,110.54444
1905134,81.62448
1905144,70.136894
1905154,70.19375
1905164,68.227325
1905174,70.831215
1905184,86.78977
1905194,110.54444
1905204,73.42159
1905214,70.40112
1905224,69.81528
1905234,70.21236
1905244,71.87702
1905254,81.1666
1905264,104.238716
1905274,73.17305
1905284,70.136894
1905294,70.19375
1905304,94.42006
1905314,70.831215
1906014,70.369484
1906024,81.66412
