id,Umsatz
1811016,28.849878
1811026,28.00237
1811036,48.28026
1811046,41.769493
1811056,29.945314
1811066,38.16209
1811076,28.111607
1811086,21.858854
1811096,38.16209
1811106,26.241022
1811116,26.434992
1811126,28.00237
1811136,28.00237
1811146,42.925167
1811156,33.60871
1811166,44.5946
1811176,43.515575
1811186,38.783836
1811196,41.04048
1811206,41.296936
1811216,41.296936
1811226,41.296936
1811236,44.898254
1811246,47.791058
1811256,38.783836
1811266,47.24181
1811276,47.24181
1811286,54.905643
1811296,47.24181
1811306,53.655552
1812016,67.49814
1812026,65.10733
1812036,59.148212
1812046,69.1082
1812056,68.089935
1812066,68.99724
1812076,62.338528
1812086,69.208664
1812096,65.10733
1812106,73.02359
1812116,69.93569
1812126,69.93569
1812136,69.93569
1812146,77.746506
1812156,67.49814
1812166,68.8732
1812176,69.93569
1812186,69.93569
1812196,69.93569
1812206,69.93569
1812216,72.73167
1812226,66.631325
1812236,71.48293
1812246,54.595764
1812276,46.26999
1812286,46.26999
