id,Umsatz
1808011,136.47682
1808021,155.08276
1808031,149.2261
1808041,164.59964
1808051,97.36023
1808061,154.14905
1808071,135.83176
1808081,136.28458
1808091,152.78702
1808101,150.547
1808111,160.54897
1808121,102.040955
1808131,146.60385
1808141,135.09467
1808151,132.90552
1808161,155.08276
1808171,152.53464
1808181,165.19809
1808191,83.90176
1808201,143.23026
1808211,127.48662
1808221,124.340546
1808231,139.04633
1808241,137.01152
1808251,153.76764
1808261,87.32778
1808271,142.11108
1808281,126.5584
1808291,119.00299
1808301,137.08244
1808311,137.47408
1809011,140.84064
1809021,75.80828
1809031,126.95919
1809041,109.23375
1809051,108.0855
1809061,122.92139
1809071,125.799934
1809081,139.83789
1809091,76.60496
1809101,132.24571
1809111,110.61638
1809121,112.190605
1809131,131.66876
1809141,125.89459
1809151,140.84064
1809161,76.273544
1809171,132.44516
1809181,120.634125
1809191,117.41936
1809201,131.46933
1809211,120.393875
1809221,140.84064
1809231,76.19563
1809241,132.24571
1809251,116.33424
1809261,112.85837
1809271,131.65657
1809281,125.89459
1809291,135.14943
1809301,76.273544
1810011,144.62508
1810021,165.69658
1810031,74.435684
1810041,144.87727
1810051,138.76837
1810061,154.1419
1810071,88.755394
1810081,144.8245
1810091,129.60379
1810101,125.826836
1810111,144.62503
1810121,133.81622
1810131,152.08397
1810141,85.12837
1810151,139.33853
1810161,128.92232
1810171,120.874664
1810181,144.62503
1810191,138.76837
1810201,140.96959
1810211,76.597626
1810221,132.37468
1810231,115.15433
1810241,113.50098
1810251,131.13661
1810261,120.52956
1810271,132.5537
1810281,66.169136
1810291,123.5267
1810301,115.44757
1811011,131.14696
1811021,124.762634
1811031,132.92186
1811041,68.358086
1811051,130.87122
1811061,108.3094
1811071,113.2491
1811081,133.95816
1811091,118.68265
1811101,139.46838
1811111,75.24359
1811121,130.67178
1811131,114.70301
1811141,104.49721
1811151,131.14696
1811161,117.97581
1811171,132.92186
1811181,69.51877
1811191,117.57808
1811201,107.56355
1811211,104.49721
1811221,123.44856
1811231,117.8209
1811241,131.95926
1811251,61.52718
1811261,111.39484
1811271,98.01647
1811281,95.40358
1811291,112.0149
1811301,106.795135
1812011,115.43913
1812021,59.0531
1812031,115.465866
1812041,99.328255
1812051,94.934555
1812061,109.49141
1812071,108.04191
1812081,112.998505
1812091,59.0531
1812101,111.90219
1812111,95.528534
1812121,90.561935
1812131,108.40074
1812141,102.13542
1812151,113.32648
1812161,57.167217
1812171,108.01285
1812181,95.528534
1812191,90.561935
1812201,108.40074
1812211,115.5381
1812221,130.46307
1812231,82.2125
1812241,130.3899
1812271,133.793
1812281,129.62686
1812291,137.99174
1812301,79.7132
1812311,201.82129
1901021,114.354614
1901031,128.2026
1901041,129.0169
1901051,127.65675
1901061,67.85451
1901071,115.79001
1901081,101.53763
1901091,98.16469
1901101,119.01893
1901111,113.06535
1901121,126.65054
1901131,65.83386
1901141,116.978355
1901151,102.906204
1901161,100.05582
1901171,119.01893
1901181,109.35951
1901191,127.65675
1901201,62.46138
1901211,119.66681
1901221,102.23627
1901231,102.34448
1901241,118.30735
1901251,114.435875
1901261,126.65054
1901271,63.612125
1901281,117.69749
1901291,100.58921
1901301,101.23465
1901311,119.01893
1902011,114.75131
1902021,126.99023
1902031,67.301636
1902041,115.59079
1902051,103.26541
1902061,98.440216
1902071,116.930664
1902081,114.4815
1902091,127.83911
1902101,63.880405
1902111,120.99562
1902121,106.23765
1902131,100.39549
1902141,119.50443
1902151,121.057816
1902161,136.00388
1902171,73.0802
1902181,124.07761
1902191,103.26541
1902201,100.39549
1902211,119.39223
1902221,114.08922
1902231,126.99023
1902241,67.301636
1902251,120.99562
1902261,112.70444
1902271,108.670105
1902281,119.50443
1903011,117.8209
1903021,127.45603
1903031,63.86847
1903041,117.57808
1903051,108.65101
1903061,104.49721
1903071,118.13043
1903081,118.76277
1903091,131.95926
1903101,70.34798
1903111,124.32694
1903121,107.56355
1903131,98.72056
1903141,123.44856
1903151,117.8209
1903161,121.58438
1903171,65.14365
1903181,124.32694
1903191,108.65101
1903211,130.61928
1903221,117.8209
1903231,139.46838
1903241,69.59177
1903251,124.32694
1903261,107.56355
1903271,104.49721
1903281,130.61928
1903291,125.57221
1903301,140.51825
1903311,69.59177
1904011,124.971695
1904021,116.63151
1904041,137.87201
1904051,139.65787
1904061,153.69583
1904071,88.74231
1904081,137.22208
1904091,121.25331
1904101,118.72466
1904111,137.87201
1904121,131.66621
1904131,146.6242
1904141,84.581055
1904151,137.22208
1904161,121.25331
1904171,169.00891
1904181,267.85373
1904201,280.04922
1904211,91.68523
1904221,90.36946
1904231,116.63151
1904241,113.69441
1904251,131.7917
1904261,125.50166
1904271,141.36247
1904281,71.068855
1904291,132.56808
1904301,115.34776
1905021,124.43625
1905031,118.808586
1905041,133.69556
1905051,76.26008
1905061,121.62645
1905071,109.37016
1905081,107.958694
1905091,132.17389
1905101,126.317245
1905111,141.29196
1905121,76.26008
1905131,127.77835
1905141,116.48487
1905151,113.62392
1905161,132.84166
1905171,126.317245
1905181,141.49141
1905191,76.736855
1905201,133.09592
1905211,111.01664
1905221,113.375694
1905231,131.92065
1905241,127.40054
1905251,140.35521
1905261,72.36134
1905271,131.64493
1905281,116.48487
1905291,159.71161
1905301,79.59104
1905311,126.317245
1906011,152.65112
1906021,86.46834
1906031,138.02216
1906041,127.44524
1906051,124.761475
