id,Umsatz
1808013,248.78362
1808023,239.38286
1808033,239.38286
1808043,297.55038
1808053,292.2215
1808063,248.78362
1808073,249.28069
1808083,234.0908
1808093,250.0553
1808103,225.72159
1808113,306.6698
1808123,255.75392
1808133,240.38164
1808143,228.73193
1808153,240.38164
1808163,234.0908
1808173,259.12726
1808183,310.5132
1808193,268.1638
1808203,200.89487
1808213,200.68391
1808223,198.26372
1808233,210.13504
1808243,200.68391
1808253,270.87384
1808263,243.4574
1808273,202.72499
1808283,202.72499
1808293,195.1983
1808303,205.3884
1808313,199.68997
1809013,168.28546
1809023,175.51343
1809033,124.78211
1809043,124.78211
1809053,127.50764
1809063,129.13615
1809073,121.16143
1809083,167.67859
1809093,170.24693
1809103,117.451996
1809113,111.33077
1809123,122.18325
1809133,119.26734
1809143,117.451996
1809153,168.28546
1809163,181.80615
1809173,119.26734
1809183,129.91422
1809193,128.49947
1809203,130.10294
1809213,111.33077
1809223,168.28546
1809233,170.24693
1809243,117.451996
1809253,117.451996
1809263,121.16143
1809273,121.16143
1809283,117.451996
1809293,167.67859
1809303,181.80615
1810013,133.85176
1810023,122.23688
1810033,192.14014
1810043,144.0184
1810053,133.85176
1810063,182.73956
1810073,172.82104
1810083,134.4109
1810093,135.79898
1810103,133.85176
1810113,133.85176
1810123,152.86694
1810133,220.07669
1810143,214.9684
1810153,152.86694
1810163,144.0184
1810173,152.86694
1810183,133.85176
1810193,133.85176
1810203,167.4864
1810213,180.98993
1810223,116.92831
1810233,121.65969
1810243,118.764946
1810253,121.65969
1810263,110.8135
1810273,131.14868
1810283,144.5067
1810293,97.17483
1810303,120.730156
1811013,118.958466
1811023,123.53946
1811033,135.54099
1811043,143.7687
1811053,122.25724
1811063,96.7917
1811073,123.829285
1811083,126.458565
1811093,96.7917
1811103,169.52101
1811113,169.99806
1811123,123.53946
1811133,123.53946
1811143,98.566315
1811153,118.958466
1811163,93.99479
1811173,135.54099
1811183,143.7687
1811193,90.81316
1811203,98.566315
1811213,98.566315
1811223,98.566315
1811233,98.566315
1811243,132.66739
1811253,143.7687
1811263,84.3516
1811273,84.3516
1811283,85.25882
1811293,84.3516
1811303,85.25882
1812013,92.53944
1812023,128.48265
1812033,66.944214
1812043,81.859886
1812053,85.68951
1812063,75.855156
1812073,60.099976
1812083,83.77415
1812093,128.48265
1812103,81.859886
1812113,75.103004
1812123,75.103004
1812133,75.103004
1812143,75.103004
1812153,92.53944
1812163,116.54865
1812173,75.103004
1812183,75.103004
1812193,75.103004
1812203,75.103004
1812213,95.726524
1812223,123.1681
1812233,146.90878
1812243,121.26745
1812273,121.26745
1812283,121.26745
1812293,122.96045
1812303,164.6011
1812313,121.26745
1901023,123.96059
1901033,106.4545
1901043,123.10686
1901053,110.282265
1901063,133.83693
1901073,68.271095
1901083,69.88683
1901093,68.271095
1901103,79.493515
1901113,79.493515
1901123,103.04679
1901133,130.8385
1901143,72.572395
1901153,79.493515
1901163,79.493515
1901173,79.493515
1901183,72.572395
1901193,110.282265
1901203,131.37985
1901213,73.95017
1901223,72.572395
1901233,72.830956
1901243,73.95017
1901253,73.95017
1901263,103.04679
1901273,114.81272
1901283,79.493515
1901293,72.10223
1901303,84.12241
1901313,79.493515
1902013,72.62817
1902023,102.25175
1902033,146.63153
1902043,78.62731
1902053,78.62731
1902063,67.46609
1902073,78.62731
1902083,78.07149
1902093,104.16982
1902103,113.59152
1902113,83.12238
1902123,83.12238
1902133,78.62731
1902143,83.12238
1902153,81.92368
1902163,112.903725
1902173,144.13667
1902183,81.92368
1902193,78.62731
1902203,78.62731
1902213,78.62731
1902223,83.12238
1902233,102.25175
1902243,146.63153
1902253,83.12238
1902263,81.92368
1902273,81.92368
1902283,83.12238
1903013,93.86187
1903023,136.47977
1903033,112.213554
1903043,83.17835
1903053,96.25144
1903063,93.86187
1903073,83.37783
1903083,101.97585
1903093,136.47977
1903103,134.73502
1903113,96.25144
1903123,93.86187
1903133,83.17835
1903143,93.86187
1903153,93.86187
1903163,123.827156
1903173,129.53583
1903183,96.25144
1903193,96.25144
1903213,112.20357
1903223,93.86187
1903233,161.7139
1903243,141.2597
1903253,96.25144
1903263,93.86187
1903273,93.86187
1903283,112.20357
1903293,111.54423
1903303,168.53558
1903313,141.2597
1904013,94.32275
1904023,110.31788
1904043,121.85824
1904053,137.41975
1904063,196.64728
1904073,180.49626
1904083,126.512215
1904093,126.512215
1904103,126.512215
1904113,121.85824
1904123,126.512215
1904133,175.20685
1904143,161.12537
1904153,126.512215
1904163,126.512215
1904173,134.62755
1904183,134.62755
1904203,201.6842
1904213,220.1474
1904223,212.0721
1904233,110.31788
1904243,113.251396
1904253,110.31788
1904263,109.631905
1904273,171.32803
1904283,132.46106
1904293,110.31788
1904303,109.631905
1905023,91.9683
1905033,91.9683
1905043,144.0746
1905053,160.12268
1905063,96.56596
1905073,93.93653
1905083,103.799385
1905093,110.60914
1905103,110.60914
1905113,164.61652
1905123,160.12268
1905133,113.01481
1905143,113.59873
1905153,110.08988
1905163,113.59873
1905173,110.60914
1905183,170.70848
1905193,166.36072
1905203,116.342705
1905213,101.54094
1905223,110.60914
1905233,110.08988
1905243,121.11334
1905253,160.08159
1905263,140.45535
1905273,110.60914
1905283,113.59873
1905293,113.01481
1905303,169.37701
1905313,110.60914
1906013,192.41772
1906023,214.86237
1906033,171.69905
1906043,131.41335
1906053,157.98166
1906063,153.26605
1906073,140.25128
1906083,192.41772
1906093,209.98734
1906103,193.939
1906113,129.04099
1906123,131.41335
1906133,160.01053
1906143,156.57422
1906153,195.94865
1906163,199.85837
1906173,157.98166
1906183,152.10966
1906193,139.47968
1906203,131.125
1906213,131.41335
1906223,230.38802
1906233,222.62415
1906243,170.16827
1906253,159.15797
1906263,168.14455
1906273,161.4054
1906283,145.792
1906293,252.25235
1906303,210.26422
1907013,250.10464
1907023,204.7612
1907033,207.27559
1907043,204.13148
1907053,204.7612
1907063,258.95767
1907073,237.25745
1907083,204.7612
1907093,205.34436
1907113,204.7612
1907123,204.7612
1907133,262.3426
1907143,239.85358
1907153,204.13148
1907163,209.52328
1907173,207.27559
1907183,227.71994
1907193,232.28027
1907203,290.40765
1907213,238.2161
1907223,204.13148
1907233,235.76436
1907243,238.63452
1907253,238.05176
1907263,247.35403
1907273,295.3248
1907283,275.86365
1907293,227.01663
1907303,226.81198
